subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2023,south,3C.2a1b.1a,0.00331,-0.962689,0.003779,-0.78236,0.002961,-2.066652,0.000637,-1.745049,0.003388,-2.800742,0.000663,-3.085117,0.000409,-3.701656,0.000465
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-2.217046,0.006002,-0.739653,0.017206,-0.020959,0.027436,-2.9567,0.005616,-0.904509,0.024571,-0.877126,0.020707,-1.581306,0.021586
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-1.474904,0.03819,-0.669548,0.055905,-1.879422,0.012957,-2.144452,0.038327,-2.678945,0.012622,-2.496121,0.012425,-3.238627,0.012466
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-1.653091,0.269025,-0.647209,0.481252,-0.022968,0.698216,-2.300301,0.276088,-0.843351,0.666087,-0.571547,0.71674,-1.335215,0.704015
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-1.155714,0.151336,-0.606786,0.171423,-1.095979,0.081682,-1.7625,0.161716,-1.856026,0.08277,-1.532415,0.0938,-2.301137,0.09167
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-2.727035,0.004689,-0.669698,0.024007,-1.865412,0.005644,-3.396733,0.004705,-2.804533,0.004781,-2.482583,0.005409,-3.262832,0.005226
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.134493,0.297434,-0.715058,0.10889,-0.584345,0.096442,-0.849551,0.28522,-1.12896,0.121219,-1.352352,0.079495,-1.979013,0.08955
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.047374,0.068882,-0.718211,0.023041,-0.958077,0.014087,-0.765585,0.065845,-1.430526,0.019032,-1.737152,0.011484,-2.335391,0.01331
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.047374,0.01046,-0.709963,0.003528,-0.901918,0.002263,-0.757336,0.010081,-1.374367,0.003057,-1.652197,0.001899,-2.257983,0.002184
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.241792,0.059442,-0.725774,0.023968,-0.842976,0.016567,-0.967566,0.056393,-1.433918,0.019881,-1.648879,0.013148,-2.280884,0.014732
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-1.044203,0.090761,-0.652847,0.08782,-1.090304,0.044068,-1.697049,0.09262,-1.83561,0.045318,-1.655673,0.044484,-2.39439,0.044798
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-3.176431,0.014771,-0.74257,0.18118,-0.075782,0.356267,-3.919001,0.013656,-1.063799,0.265496,-0.942675,0.28562,-1.671395,0.277007
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.515459,0.02253,-0.672477,0.020714,-0.569325,0.023182,-1.187935,0.022341,-1.230184,0.023961,-1.195265,0.023648,-1.89496,0.023611
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.207838,0.022287,-0.666167,0.01516,-0.885401,0.012291,-0.874005,0.02224,-1.463878,0.013795,-1.491518,0.012789,-2.169685,0.013047
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.142649,0.726134,-0.637811,0.476072,-0.454425,0.577296,-0.78046,0.745462,-1.003466,0.667308,-0.975631,0.653947,-1.662649,0.661234
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-1.037873,0.214279,-0.751709,0.306874,-3.054696,0.030965,-1.789582,0.196301,-3.799145,0.02944,-3.955555,0.023996,-4.60857,0.025102
