subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2019,north,3C.2a3,0.021358,-1.04448,0.015964,-0.156874,0.036378,-1.20843,0.012844,-0.865408,0.03524,-1.916964,0.012906,-1.790356,0.014596,-2.525393,0.014173
H3N2,2019,north,3C.3a1,0.11823,-0.025393,0.244847,-0.698493,0.117162,-0.761107,0.111213,-1.304308,0.125777,-1.366922,0.123838,-1.454965,0.112996,-2.060603,0.124876
H3N2,2019,south,3C.2a1,0.028986,-1.639214,0.017283,-1.394487,0.009053,-1.956275,0.005101,-2.123852,0.008964,-2.685639,0.005047,-2.726123,0.00376,-3.435801,0.003996
H3N2,2019,south,3C.2a1b.1,0.155518,-0.334556,0.341847,-1.001863,0.071928,-0.650992,0.100953,-1.672201,0.075553,-1.32133,0.105953,-1.381082,0.077439,-2.042061,0.08641
H3N2,2019,south,3C.2a1b.2,0.010591,-0.572752,0.018346,-1.079542,0.004532,-1.059242,0.004571,-1.766278,0.004683,-1.745978,0.004719,-1.797664,0.003477,-2.472897,0.003825
H3N2,2019,south,3C.2a2,0.695095,-1.648942,0.410453,-0.008336,0.868246,-0.021295,0.846946,-0.738013,0.859464,-0.750972,0.837679,-0.445576,0.882084,-1.233298,0.867099
H3N2,2019,south,3C.2a3,0.017837,-1.924854,0.007993,-2.606525,0.001658,-1.495539,0.004976,-3.344827,0.001627,-2.233841,0.004879,-2.3715,0.003299,-3.06146,0.003576
H3N2,2019,south,3C.3a1,0.068562,-0.031386,0.204079,-0.66113,0.044584,-0.823516,0.037454,-1.271841,0.049708,-1.434227,0.041724,-1.512333,0.029941,-2.124125,0.035093
H3N2,2020,north,3C.2a1b.1,0.038557,-1.95227,0.01007,-3.93136,0.00115,-2.990509,0.002936,-2.726705,0.009119,-3.729647,0.002734,-3.978048,0.001982,-4.639456,0.00203
H3N2,2020,north,3C.2a1b.1a,0.045477,-0.207959,0.067961,-0.984184,0.025844,-0.963365,0.026292,-0.911483,0.066066,-1.620567,0.026571,-1.691517,0.023004,-2.299968,0.024843
H3N2,2020,north,3C.2a1b.1b,0.152249,-0.389439,0.18976,-0.469477,0.144765,-0.452535,0.146704,-1.072394,0.188304,-1.127304,0.145677,-1.112116,0.137468,-1.782137,0.139592
H3N2,2020,north,3C.2a1b.2,0.052892,-2.419297,0.008659,-1.677709,0.015023,-1.507988,0.017738,-3.142296,0.008256,-2.260978,0.016288,-2.303998,0.014501,-3.077903,0.013272
H3N2,2020,north,3C.2a1b.2a,0.175482,-1.335223,0.084944,-0.203385,0.217723,-1.086752,0.089678,-1.999029,0.085922,-1.805978,0.085177,-1.685537,0.089299,-2.468071,0.081029
H3N2,2020,north,3C.2a1b.2b,0.291152,-0.930786,0.211186,-0.015636,0.435843,-0.183974,0.36698,-1.544368,0.22462,-0.887917,0.353932,-0.638231,0.422252,-1.439678,0.375969
H3N2,2020,north,3C.3a1,0.240237,-0.033545,0.427419,-0.827714,0.15965,-0.040067,0.349672,-0.731768,0.417713,-0.652325,0.369621,-0.750234,0.311494,-1.281833,0.363265
H3N2,2020,south,3C.2a1b.1,0.139527,-0.541421,0.170102,-1.275721,0.135709,-0.851561,0.082307,-1.253713,0.169547,-1.536476,0.083582,-1.609925,0.089178,-2.262824,0.088276
H3N2,2020,south,3C.2a1b.1b,0.037857,-0.190266,0.06557,-2.106323,0.016046,-1.124852,0.016992,-0.923726,0.063988,-1.779695,0.017782,-1.958428,0.017077,-2.530338,0.01833
