subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2021,south,3C.2a1b.1b,0.18057,-0.730813,0.180479,-0.652838,0.193849,-1.045646,0.092693,-1.38365,0.188261,-1.878414,0.080325,-1.610987,0.108203,-2.341799,0.105536
H3N2,2021,south,3C.2a1b.2a,0.025343,-0.697608,0.026186,-0.729866,0.02519,-1.921683,0.005418,-1.427475,0.02529,-3.006559,0.003649,-2.742269,0.004899,-3.439878,0.00494
H3N2,2021,south,3C.2a1b.2a.1,0.012672,-0.696417,0.013108,-0.691518,0.013087,-2.159956,0.002134,-1.387935,0.013155,-3.318604,0.001335,-2.847684,0.002205,-3.544101,0.002226
H3N2,2021,south,3C.2a1b.2b,0.145723,-0.600064,0.165994,-0.745734,0.142562,-0.587279,0.118303,-1.345798,0.157791,-1.162825,0.132589,-1.46587,0.100959,-2.065934,0.112225
H3N2,2021,south,3C.3a1,0.424498,-0.712458,0.432144,-0.725607,0.423732,-0.032036,0.600456,-1.438064,0.419139,-0.726191,0.5977,-0.837341,0.551388,-1.549798,0.547762
H3N2,2022,north,3C.2a1b.1a,0.005616,-0.723538,0.005709,-0.733526,0.005472,-2.371487,0.000681,-1.457065,0.00537,-3.622089,0.000384,-3.205304,0.000539,-3.928842,0.000533
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-0.71586,0.019983,-0.672571,0.020202,-2.112926,0.003064,-1.388432,0.01998,-3.276382,0.001887,-2.739166,0.002986,-3.455027,0.002976
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-0.724409,0.077752,-0.62938,0.082778,-0.214955,0.08023,-1.353789,0.081171,-0.879542,0.081362,-0.712267,0.088955,-1.436677,0.08788
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-0.705377,0.415201,-0.639302,0.429425,-0.069268,0.486282,-1.344679,0.429175,-0.741822,0.489232,-0.594765,0.52418,-1.300142,0.527797
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-0.606931,0.119181,-0.734626,0.101551,-0.789291,0.061572,-1.341556,0.111992,-1.421571,0.064491,-1.627099,0.048567,-2.23403,0.053961
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.738163,0.318308,-0.692304,0.322625,-0.140262,0.358826,-1.430467,0.312037,-0.827818,0.355628,-0.8306,0.32801,-1.568763,0.319621
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-0.645245,0.043866,-0.757817,0.037946,-1.713465,0.009345,-1.403062,0.040275,-2.678895,0.007015,-2.637315,0.006763,-3.28256,0.007232
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-0.662339,0.364739,-0.722402,0.338062,-1.237129,0.196963,-1.38474,0.352413,-2.063147,0.186996,-2.03102,0.160637,-2.693358,0.173419
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-0.666314,0.161463,-0.740091,0.147615,-1.061753,0.10432,-1.406405,0.153271,-1.835118,0.104395,-1.919524,0.079815,-2.585838,0.085824
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-0.677417,0.146374,-0.685561,0.142898,-1.642493,0.053502,-1.362978,0.146735,-2.616943,0.043788,-2.310577,0.049484,-2.987995,0.052622
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-0.770266,0.327424,-0.628283,0.371425,-0.050565,0.645215,-1.39855,0.34758,-0.794716,0.664821,-0.544815,0.710063,-1.315082,0.688135
H3N2,2023,north,3C.2a1b.1a,0.002165,-0.699297,0.002124,-0.734865,0.002077,-2.127015,0.000349,-1.434163,0.00199,-3.278302,0.000203,-2.965695,0.000275,-3.664992,0.000262
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-0.692022,0.018188,-0.724812,0.01783,-1.767815,0.004245,-1.416835,0.017208,-2.79766,0.002786,-2.570283,0.003466,-3.262305,0.003331
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-0.708675,0.083783,-0.697028,0.085867,-2.0692,0.014708,-1.405703,0.081503,-3.211794,0.008626,-2.775342,0.013224,-3.484017,0.012498
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-0.671611,0.16311,-0.594438,0.178487,-0.130145,0.191819,-1.266049,0.175813,-0.753069,0.189165,-0.535282,0.23305,-1.206893,0.228574
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-0.659544,0.036057,-0.731957,0.033975,-2.08416,0.005937,-1.391501,0.033872,-3.18231,0.00364,-2.912291,0.004725,-3.571835,0.00469
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-0.677783,0.091973,-0.659608,0.094878,-0.14497,0.10723,-1.337391,0.092882,-0.771314,0.105385,-0.730834,0.108739,-1.408617,0.105994
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-0.808406,0.01119,-0.72926,0.012269,-0.151292,0.014773,-1.537665,0.01054,-0.907198,0.012754,-0.969694,0.011873,-1.7781,0.010156
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.636576,0.593574,-0.681949,0.574618,-0.149735,0.66094,-1.318525,0.586192,-0.734066,0.677441,-0.806048,0.624648,-1.442624,0.634495
H3N2,2023,south,3C.2a1b.1a,0.00331,-0.656762,0.00339,-0.78236,0.002961,-2.066652,0.000637,-1.439122,0.002987,-3.156534,0.000418,-3.085117,0.000409,-3.74188,0.000409
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-0.650549,0.018992,-0.739653,0.017206,-0.020959,0.027436,-1.390202,0.017463,-0.658596,0.028282,-0.877126,0.020707,-1.527675,0.020866
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-0.654885,0.057279,-0.669548,0.055905,-1.879422,0.012957,-1.324434,0.056494,-2.908072,0.009034,-2.496121,0.012425,-3.151007,0.012466
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-0.650694,0.484218,-0.647209,0.481252,-0.022968,0.698216,-1.297903,0.488372,-0.659724,0.720366,-0.571547,0.71674,-1.222241,0.722137
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.638338,0.167706,-0.606786,0.171423,-1.095979,0.081682,-1.245124,0.176122,-1.852268,0.074779,-1.532415,0.0938,-2.170752,0.095681
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-0.726878,0.022892,-0.669698,0.024007,-1.865412,0.005644,-1.396576,0.022575,-2.961564,0.003678,-2.482583,0.005409,-3.20946,0.00505
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.67716,0.11419,-0.715058,0.10889,-0.584345,0.096442,-1.392218,0.107614,-1.23637,0.097994,-1.352352,0.079495,-2.029512,0.078002
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.696379,0.023777,-0.718211,0.023041,-0.958077,0.014087,-1.41459,0.022337,-1.729167,0.012707,-1.737152,0.011484,-2.433531,0.011054
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.780511,0.003319,-0.709963,0.003528,-0.901918,0.002263,-1.490473,0.003144,-1.740175,0.001909,-1.652197,0.001899,-2.432708,0.00168
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.759735,0.023392,-0.725774,0.023968,-0.842976,0.016567,-1.485509,0.02181,-1.643196,0.014515,-1.648879,0.013148,-2.408614,0.011879
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-0.745221,0.080846,-0.652847,0.08782,-1.090304,0.044068,-1.398068,0.081081,-1.951663,0.03632,-1.655673,0.044484,-2.400894,0.040776
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-0.656497,0.194666,-0.74257,0.18118,-0.075782,0.356267,-1.399067,0.185866,-0.73228,0.369348,-0.942675,0.28562,-1.599172,0.297551
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.6898,0.02007,-0.672477,0.020714,-0.569325,0.023182,-1.362277,0.020554,-1.259125,0.023246,-1.195265,0.023648,-1.885065,0.023829
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.767091,0.01351,-0.666167,0.01516,-0.885401,0.012291,-1.433258,0.013924,-1.652492,0.011408,-1.491518,0.012789,-2.258609,0.011928
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.716968,0.433604,-0.637811,0.476072,-0.454425,0.577296,-1.354779,0.459728,-1.171393,0.563375,-0.975631,0.653947,-1.692599,0.641287
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-0.640377,0.33815,-0.751709,0.306874,-3.054696,0.030965,-1.392086,0.319928,-3.695072,0.032623,-3.955555,0.023996,-4.595931,0.025404
