source,subtype,hemisphere,year,season_label,display_method,combo_type,combo,component,component_definition,method,score_column,truth_clade,pred_clade,score,correct,available_prediction,filled_from_previous_year,prediction_fill_note,n_candidate_clades,n_tied_max
FutureFlu_HA1,Victoria,north,2016,2016-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,V1A,V1A,-0.693147,True,True,False,,,
FutureFlu_HA1,Victoria,north,2016,2016-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,V1A,V1A,1.0,True,True,False,,,
FutureFlu_HA1,Victoria,north,2016,2016-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,V1A,V1A,-1.386294,True,True,False,,,
FutureFlu_HA1,Victoria,north,2016,2016-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,V1A,V1A,1.0,True,True,False,,,
EVEscape,Victoria,south,2017,2017-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A,V1A,0.0,True,True,False,,1.0,1.0
EVEscape,Victoria,south,2017,2017-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,V1A,V1A,0.0,True,True,False,,1.0,1.0
EVEscape,Victoria,south,2017,2017-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,V1A,V1A,0.0,True,True,False,,1.0,1.0
EVEscape,Victoria,south,2017,2017-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,V1A,V1A,0.0,True,True,False,,1.0,1.0
EVEscape,Victoria,south,2017,2017-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,V1A,V1A,0.0,True,True,False,,1.0,1.0
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,V1A,V1A,-0.693147,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,V1A,V1A,1.0,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,V1A,V1A,-0.693147,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,V1A,V1A,1.0,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,V1A,V1A,-1.386294,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,V1A,V1A,1.0,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,V1A,V1A,-1.386294,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,V1A,V1A,1.0,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,V1A,V1A,-2.079442,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,V1A,V1A,1.0,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,V1A,V1A,-0.693147,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,V1A,V1A,1.0,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,V1A,V1A,-1.386294,True,True,False,,,
FutureFlu_HA1,Victoria,south,2017,2017-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,V1A,V1A,1.0,True,True,False,,,
EVEscape,Victoria,north,2017,2017-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A,V1A.1,1.0,False,True,False,,3.0,1.0
EVEscape,Victoria,north,2017,2017-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,V1A,V1A.1,1.0,False,True,False,,3.0,1.0
EVEscape,Victoria,north,2017,2017-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,V1A,V1A.1,1.0,False,True,False,,3.0,1.0
EVEscape,Victoria,north,2017,2017-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,V1A,V1A,1.0,True,True,False,,3.0,1.0
EVEscape,Victoria,north,2017,2017-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,V1A,V1A.1,1.0,False,True,False,,3.0,1.0
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,V1A,V1A,-0.323555,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,V1A,V1A,0.989861,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,V1A,V1A.1,-0.355352,False,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,V1A,V1A,0.978225,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,V1A,V1A,-0.83033,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,V1A,V1A,0.994732,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,V1A,V1A,-0.631284,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,V1A,V1A,0.989257,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,V1A,V1A,-1.07254,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,V1A,V1A,0.995584,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,V1A,V1A,-0.641348,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,V1A,V1A,0.979292,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,V1A,V1A,-0.082644,True,True,False,,,
FutureFlu_HA1,Victoria,north,2017,2017-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,V1A,V1A,0.999634,True,True,False,,,
EVEscape,Victoria,south,2018,2018-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A.1,V1A.1,1.0,True,True,False,,3.0,1.0
EVEscape,Victoria,south,2018,2018-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,V1A.1,V1A.1,1.0,True,True,False,,3.0,1.0
EVEscape,Victoria,south,2018,2018-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,V1A.1,V1A.2,1.0,False,True,False,,3.0,1.0
EVEscape,Victoria,south,2018,2018-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,V1A.1,V1A.1,1.0,True,True,False,,3.0,1.0
EVEscape,Victoria,south,2018,2018-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,V1A.1,V1A.1,1.0,True,True,False,,3.0,1.0
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,V1A.1,V1A,-0.150786,False,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,V1A.1,V1A,0.909064,False,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,V1A.1,V1A.1,-0.42959,True,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,V1A.1,V1A,0.634116,False,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,V1A.1,V1A.1,-1.189636,True,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,V1A.1,V1A,0.633511,False,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,V1A.1,V1A.1,-0.57848,True,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,V1A.1,V1A.1,0.634209,True,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,V1A.1,V1A.1,-1.361942,True,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,V1A.1,V1A.1,0.65335,True,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,V1A.1,V1A,-0.664501,False,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,V1A.1,V1A,0.82496,False,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,V1A.1,V1A,-0.138839,False,True,False,,,
FutureFlu_HA1,Victoria,south,2018,2018-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,V1A.1,V1A,0.949977,False,True,False,,,
EVEscape,Victoria,north,2018,2018-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A.1,V1A.2,1.0,False,True,False,,3.0,1.0
EVEscape,Victoria,north,2018,2018-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,V1A.1,V1A.1,1.0,True,True,False,,3.0,1.0
EVEscape,Victoria,north,2018,2018-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,V1A.1,V1A.2,1.0,False,True,False,,3.0,1.0
EVEscape,Victoria,north,2018,2018-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,V1A.1,V1A,1.0,False,True,False,,3.0,1.0
EVEscape,Victoria,north,2018,2018-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,V1A.1,V1A.1,1.0,True,True,False,,3.0,1.0
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,V1A.1,V1A,-0.167613,False,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,V1A.1,V1A,0.815647,False,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,V1A.1,V1A.1,-0.439799,True,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,V1A.1,V1A.1,0.487839,True,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,V1A.1,V1A.1,-1.045565,True,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,V1A.1,V1A.1,0.548226,True,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,V1A.1,V1A.1,-0.408103,True,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,V1A.1,V1A.1,0.87217,True,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,V1A.1,V1A.1,-1.100887,True,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,V1A.1,V1A.1,0.886589,True,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,V1A.1,V1A.1,-0.63829,True,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,V1A.1,V1A,0.69137,False,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,V1A.1,V1A.1,-0.828561,True,True,False,,,
FutureFlu_HA1,Victoria,north,2018,2018-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,V1A.1,V1A,0.580939,False,True,False,,,
EVEscape,Victoria,south,2019,2019-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A.3,V1A.1,,False,True,True,filled from same-hemisphere previous-year prediction (2018),0.0,0.0
EVEscape,Victoria,south,2019,2019-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,V1A.3,V1A.1,,False,True,True,filled from same-hemisphere previous-year prediction (2018),0.0,0.0
EVEscape,Victoria,south,2019,2019-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,V1A.3,V1A.2,,False,True,True,filled from same-hemisphere previous-year prediction (2018),0.0,0.0
EVEscape,Victoria,south,2019,2019-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,V1A.3,V1A.1,,False,True,True,filled from same-hemisphere previous-year prediction (2018),0.0,0.0
EVEscape,Victoria,south,2019,2019-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,V1A.3,V1A.1,,False,True,True,filled from same-hemisphere previous-year prediction (2018),0.0,0.0
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,V1A.3,V1A,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,V1A.3,V1A,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,V1A.3,V1A.1,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,V1A.3,V1A,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,V1A.3,V1A.1,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,V1A.3,V1A,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,V1A.3,V1A.1,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,V1A.3,V1A.1,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,V1A.3,V1A.1,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,V1A.3,V1A.1,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,V1A.3,V1A,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,V1A.3,V1A,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,V1A.3,V1A,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
FutureFlu_HA1,Victoria,south,2019,2019-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,V1A.3,V1A,,False,True,True,filled from same-hemisphere previous-year prediction (2018),,
EVEscape,Victoria,north,2019,2019-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A.3,V1A.3,1.0,True,True,False,,4.0,1.0
EVEscape,Victoria,north,2019,2019-N,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,V1A.3,V1A.1,1.0,False,True,False,,4.0,1.0
EVEscape,Victoria,north,2019,2019-N,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,V1A.3,V1A.3,1.0,True,True,False,,4.0,1.0
EVEscape,Victoria,north,2019,2019-N,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,V1A.3,V1A.1,1.0,False,True,False,,4.0,1.0
EVEscape,Victoria,north,2019,2019-N,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,V1A.3,V1A.3,1.0,True,True,False,,4.0,1.0
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,V1A.3,V1A.1,-0.648991,False,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,V1A.3,V1A.1,0.412994,False,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,V1A.3,V1A.3,-0.086236,True,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,V1A.3,V1A.3,0.468941,True,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,V1A.3,V1A.3,-0.083904,True,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,V1A.3,V1A.3,0.501289,True,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,V1A.3,V1A.3,-0.206663,True,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,V1A.3,V1A.3,0.81528,True,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,V1A.3,V1A.3,-0.774528,True,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,V1A.3,V1A.3,0.817348,True,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,V1A.3,V1A.3,-0.650075,True,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,V1A.3,V1A.1,0.394253,False,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,V1A.3,V1A.3,-1.303752,True,True,False,,,
FutureFlu_HA1,Victoria,north,2019,2019-N,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,V1A.3,V1A.1,0.402641,False,True,False,,,
EVEscape,Victoria,south,2020,2020-S,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A.3,V1A,1.0,False,True,False,,5.0,1.0
EVEscape,Victoria,south,2020,2020-S,EVEscape antigenic_novelty,evescape_single_component,,antigenic_novelty,antigenic_novelty,fit_max,fit_antigenic_novelty,V1A.3,V1A.3,1.0,True,True,False,,5.0,1.0
EVEscape,Victoria,south,2020,2020-S,EVEscape dissimilarity_charge_hydro,evescape_single_component,,dissimilarity_charge_hydro,dissimilarity_charge_hydro,fit_max,fit_dissimilarity_charge_hydro,V1A.3,V1A.3a,1.0,False,True,False,,5.0,1.0
EVEscape,Victoria,south,2020,2020-S,EVEscape fitness_eve,evescape_single_component,,fitness_eve,fitness_eve,fit_max,fit_fitness_eve,V1A.3,V1A.3,1.0,True,True,False,,5.0,1.0
EVEscape,Victoria,south,2020,2020-S,EVEscape total_escape,evescape_single_component,,total_escape,total_escape,fit_max,fit_total_escape,V1A.3,V1A.3a,1.0,False,True,False,,5.0,1.0
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu D fit,single,D,D,mutual_information,fit,D_pre_fit,V1A.3,V1A,-0.6573,False,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu D freq,single,D,D,mutual_information,freq,D_pre_freq,V1A.3,V1A.3,0.640222,True,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu E fit,single,E,E,total_escape,fit,E_pre_fit,V1A.3,V1A.3a,-0.130507,False,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu E freq,single,E,E,total_escape,freq,E_pre_freq,V1A.3,V1A.3,0.547046,True,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu E+D fit,two,E+D,E+D,total_escape + mutual_information,fit,E+D_pre_fit,V1A.3,V1A,-0.191182,False,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu E+D freq,two,E+D,E+D,total_escape + mutual_information,freq,E+D_pre_freq,V1A.3,V1A,0.625456,False,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu E+G fit,two,E+G,E+G,total_escape + predicted_prevalence,fit,E+G_pre_fit,V1A.3,V1A,-0.319968,False,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu E+G freq,two,E+G,E+G,total_escape + predicted_prevalence,freq,E+G_pre_freq,V1A.3,V1A,0.471358,False,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu E+G+D fit,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,fit,E+G+D_pre_fit,V1A.3,V1A,-0.838395,False,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu E+G+D freq,three,E+G+D,E+G+D,total_escape + predicted_prevalence + mutual_information,freq,E+G+D_pre_freq,V1A.3,V1A,0.627565,False,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu G fit,single,G,G,predicted_prevalence,fit,G_pre_fit,V1A.3,V1A,-0.26889,False,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu G freq,single,G,G,predicted_prevalence,freq,G_pre_freq,V1A.3,V1A.3,0.703678,True,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu G+D fit,two,G+D,G+D,predicted_prevalence + mutual_information,fit,G+D_pre_fit,V1A.3,V1A,-0.034644,False,True,False,,,
FutureFlu_HA1,Victoria,south,2020,2020-S,FutureFlu G+D freq,two,G+D,G+D,predicted_prevalence + mutual_information,freq,G+D_pre_freq,V1A.3,V1A.3,0.73424,True,True,False,,,
EVEscape,Victoria,north,2020,2020-N,EVEscape accessibility_wcn,evescape_single_component,,accessibility_wcn,accessibility_wcn,fit_max,fit_accessibility_wcn,V1A.3a.1,V1A.3a.1,1.0,True,True,False,,4.0,1.0
