subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-2.36331,0.002355,-0.672571,0.020202,-2.112926,0.003064,-3.035882,0.002347,-2.864286,0.002747,-2.739166,0.002986,-3.600102,0.002282
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-1.0236,0.035288,-0.62938,0.082778,-0.214955,0.08023,-1.65298,0.036716,-0.922667,0.075125,-0.712267,0.088955,-1.486731,0.074116
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-0.069124,0.480203,-0.639302,0.429425,-0.069268,0.486282,-0.708426,0.494713,-0.69866,0.492434,-0.594765,0.52418,-1.175375,0.530168
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-0.353777,0.093972,-0.734626,0.101551,-0.789291,0.061572,-1.088403,0.088009,-1.461243,0.059753,-1.627099,0.048567,-2.230244,0.048027
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.094356,0.370933,-0.692304,0.322625,-0.140262,0.358826,-0.786659,0.362415,-0.777251,0.360616,-0.8306,0.32801,-1.390292,0.33877
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-1.129407,0.016546,-0.757817,0.037946,-1.713465,0.009345,-1.887223,0.015141,-2.425258,0.008715,-2.637315,0.006763,-3.316012,0.006202
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-1.242564,0.208154,-0.722402,0.338062,-1.237129,0.196963,-1.964966,0.196723,-1.95308,0.191518,-2.03102,0.160637,-2.75608,0.156381
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-2.334624,0.03104,-0.740091,0.147615,-1.061753,0.10432,-3.074714,0.028821,-1.812276,0.097989,-1.919524,0.079815,-2.718594,0.072157
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-0.08938,0.268681,-0.685561,0.142898,-1.642493,0.053502,-0.774941,0.263455,-2.278149,0.056372,-2.310577,0.049484,-2.872744,0.056695
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-0.382113,0.492125,-0.628283,0.371425,-0.050565,0.645215,-1.010396,0.511,-0.724772,0.654121,-0.544815,0.710063,-1.236419,0.714766
