subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2020,north,3C.2a1b.1,0.038557,-0.744262,0.036246,-3.93136,0.00115,-2.990509,0.002936,-4.681454,0.001073,-9.920938,4e-06,-3.978048,0.001982,-10.828667,3e-06
H3N2,2020,north,3C.2a1b.1a,0.045477,-0.661946,0.04642,-0.984184,0.025844,-0.963365,0.026292,-1.642726,0.026427,-1.65495,0.017626,-1.691517,0.023004,-2.37424,0.016229
H3N2,2020,north,3C.2a1b.1b,0.152249,-0.659844,0.155732,-0.469477,0.144765,-0.452535,0.146704,-1.125691,0.148373,-0.390095,0.209048,-1.112116,0.137468,-1.057959,0.202637
H3N2,2020,north,3C.2a1b.2,0.052892,-0.761418,0.048876,-1.677709,0.015023,-1.507988,0.017738,-2.446982,0.013752,-6.527156,0.000157,-2.303998,0.014501,-7.296552,0.000137
H3N2,2020,north,3C.2a1b.2a,0.175482,-0.716231,0.169655,-0.203385,0.217723,-1.086752,0.089678,-0.922213,0.209605,-3.276247,0.013443,-1.685537,0.089299,-3.897702,0.013649
H3N2,2020,north,3C.2a1b.2b,0.291152,-0.69391,0.287838,-0.015636,0.435843,-0.183974,0.36698,-0.709631,0.430143,-0.730559,0.284413,-0.638231,0.422252,-1.237568,0.323802
H3N2,2020,north,3C.3a1,0.240237,-0.621915,0.255233,-0.827714,0.15965,-0.040067,0.349672,-1.442051,0.170627,-0.024802,0.475309,-0.750234,0.311494,-0.730687,0.443543
H3N2,2020,south,3C.2a1b.1,0.139527,-0.685874,0.144437,-1.275721,0.135709,-0.851561,0.082307,-1.96079,0.134635,-1.537435,0.083714,-1.609925,0.089178,-4.918774,0.008287
H3N2,2020,south,3C.2a1b.1b,0.037857,-0.645123,0.04082,-2.106323,0.016046,-1.124852,0.016992,-2.746259,0.016654,-1.769975,0.018001,-1.958428,0.017077,-9.158782,3.2e-05
H3N2,2020,south,3C.2a1b.2,0.1592,-0.688054,0.164444,-0.136181,0.483936,-0.531771,0.129301,-0.823671,0.478945,-1.219825,0.131226,-1.104802,0.168622,-0.804271,0.57887
H3N2,2020,south,3C.2a1b.2b,0.114895,-0.648141,0.123512,-0.349115,0.282274,-0.766878,0.073766,-0.992386,0.291993,-1.415019,0.077912,-1.403535,0.090268,-0.816218,0.412811
