subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2017,south,3C.2a1,0.128347,-1.252132,0.072433,-0.467638,0.140221,-1.181819,0.078019,-1.932434,0.072372,-1.954157,0.063415,-1.862121,0.077939,-2.593615,0.068475
H3N2,2017,south,3C.3a,0.355494,-0.048657,0.668414,-0.327338,0.446879,-0.048889,0.670919,-0.71837,0.674963,-0.523059,0.734773,-0.718602,0.677371,-1.257709,0.721362
H3N2,2018,north,3C.2,0.048538,-0.027923,0.153316,-3.494154,0.002614,-0.107641,0.07268,-0.792733,0.142303,-0.715645,0.080556,-1.058096,0.056293,-1.504508,0.074306
H3N2,2018,north,3C.2a1,0.149708,-1.070037,0.166788,-0.236697,0.209517,-1.77851,0.042163,-1.737127,0.170699,-2.488039,0.04222,-2.387506,0.045947,-3.140835,0.044621
H3N2,2018,north,3C.2a1b.1,0.172515,-1.175677,0.172929,-0.039839,0.293964,-1.355601,0.074161,-1.806816,0.183463,-2.069117,0.073966,-1.857846,0.089922,-2.656137,0.083487
H3N2,2018,north,3C.2a2,0.526901,-1.372299,0.433889,-0.72352,0.453188,-0.107641,0.788972,-2.066644,0.432124,-0.82815,0.781416,-0.804786,0.787243,-1.542341,0.776675
H3N2,2018,north,3C.2a3,0.08538,-1.333664,0.073078,-1.313295,0.040717,-1.866355,0.022024,-2.047012,0.071411,-2.585527,0.021842,-2.628393,0.020595,-3.337193,0.020911
H3N2,2018,south,3C.2,0.067641,-1.468228,0.025745,-1.434753,0.022158,-0.219908,0.085164,-2.1849,0.024387,-1.005633,0.077887,-0.93658,0.079921,-1.759204,0.067683
H3N2,2018,south,3C.2a,0.07036,-0.2463,0.090885,-3.830925,0.002099,-3.257873,0.004246,-1.018526,0.081437,-3.310081,0.008087,-4.030099,0.003769,-4.117878,0.006656
H3N2,2018,south,3C.2a1,0.4293,-0.217406,0.570785,-0.035008,0.570135,-0.134541,0.58868,-0.846083,0.590399,-0.850816,0.577103,-0.763218,0.603257,-1.416497,0.605154
H3N2,2018,south,3C.2a1b.1,0.050986,-2.65542,0.00592,-0.543601,0.040718,-0.479497,0.049517,-3.34208,0.005779,-1.277413,0.044738,-1.166156,0.047885,-2.006509,0.03984
H3N2,2018,south,3C.2a2,0.149558,-0.141849,0.214455,-0.508091,0.123757,-0.028648,0.227991,-0.826784,0.209689,-0.704523,0.232722,-0.713583,0.220856,-1.35463,0.224276
H3N2,2018,south,3C.2a3,0.17981,-2.524335,0.023803,-0.067106,0.231254,-2.029036,0.037082,-3.165551,0.024315,-2.466013,0.048066,-2.670251,0.037527,-3.118166,0.046227
H3N2,2018,south,3C.3a,0.049286,-0.17443,0.068407,-1.925927,0.009879,-2.3572,0.007321,-0.90357,0.063995,-2.610847,0.011398,-3.086341,0.006785,-3.338574,0.010164
H3N2,2019,north,3C.2a1,0.033562,-1.450593,0.022817,-2.059256,0.00853,-0.488692,0.041456,-2.182936,0.021644,-1.211863,0.040814,-1.31822,0.036777,-2.00538,0.037602
H3N2,2019,north,3C.2a1b.1,0.369184,-1.16731,0.33318,-0.021926,0.719666,-1.209909,0.221696,-1.787174,0.353672,-1.923116,0.220449,-1.681018,0.281452,-2.489054,0.255002
H3N2,2019,north,3C.2a1b.1b,0.008391,-0.197182,0.019978,-0.224148,0.013361,-0.967334,0.006422,-0.863085,0.020252,-1.62312,0.006763,-1.572629,0.007129,-2.23844,0.007446
H3N2,2019,north,3C.2a1b.2,0.292906,-1.534295,0.183141,-1.802553,0.096228,-0.016083,0.580385,-2.260416,0.174807,-0.742037,0.56981,-0.823226,0.526531,-1.524634,0.530729
H3N2,2019,north,3C.2a2,0.135774,-1.508563,0.087106,-3.439986,0.008675,-2.35342,0.025984,-2.272178,0.080083,-3.078525,0.025533,-3.299309,0.020519,-3.939082,0.021998
H3N2,2019,north,3C.2a3,0.021358,-1.266285,0.017458,-0.156874,0.036378,-1.20843,0.012844,-1.924604,0.017833,-1.92523,0.012726,-1.790356,0.014596,-2.566047,0.013659
H3N2,2019,north,3C.3a1,0.11823,-0.019268,0.33632,-0.698493,0.117162,-0.761107,0.111213,-0.712628,0.331708,-1.360605,0.123905,-1.454965,0.112996,-1.997087,0.133564
H3N2,2019,south,3C.2a1,0.028986,-1.285031,0.024503,-1.394487,0.009053,-1.956275,0.005101,-2.000615,0.022783,-2.67374,0.005075,-2.726123,0.00376,-3.421088,0.00431
H3N2,2019,south,3C.2a1b.1,0.155518,-1.048455,0.166559,-1.001863,0.071928,-0.650992,0.100953,-1.752547,0.156653,-1.359682,0.101327,-1.381082,0.077439,-2.081629,0.088259
H3N2,2019,south,3C.2a1b.2,0.010591,-1.185173,0.009893,-1.079542,0.004532,-1.059242,0.004571,-1.891697,0.009282,-1.773108,0.004564,-1.797664,0.003477,-2.502693,0.003945
H3N2,2019,south,3C.2a2,0.695095,-1.307188,0.574731,-0.008336,0.868246,-0.021295,0.846946,-1.909244,0.598615,-0.739541,0.841994,-0.445576,0.882084,-1.302986,0.859373
H3N2,2019,south,3C.2a3,0.017837,-1.090621,0.018315,-2.606525,0.001658,-1.495539,0.004976,-1.835645,0.016535,-2.20586,0.004986,-2.3715,0.003299,-2.998497,0.004047
H3N2,2019,south,3C.3a1,0.068562,-0.016912,0.205998,-0.66113,0.044584,-0.823516,0.037454,-0.708758,0.196133,-1.420052,0.042054,-1.512333,0.029941,-2.052327,0.040067
H3N2,2020,north,3C.2a1b.1,0.038557,-1.641586,0.015204,-3.93136,0.00115,-2.990509,0.002936,-2.416021,0.013876,-3.809564,0.00242,-3.978048,0.001982,-4.57686,0.002214
H3N2,2020,north,3C.2a1b.1a,0.045477,-0.377679,0.06347,-0.984184,0.025844,-0.963365,0.026292,-1.081203,0.062181,-1.593706,0.026176,-1.691517,0.023004,-2.335085,0.024576
H3N2,2020,north,3C.2a1b.1b,0.152249,-0.343555,0.219863,-0.469477,0.144765,-0.452535,0.146704,-1.02651,0.219876,-1.074131,0.14734,-1.112116,0.137468,-1.785436,0.142554
H3N2,2020,north,3C.2a1b.2,0.052892,-1.692413,0.019824,-1.677709,0.015023,-1.507988,0.017738,-2.415412,0.019047,-2.332896,0.014537,-2.303998,0.014501,-3.008479,0.014576
H3N2,2020,north,3C.2a1b.2a,0.175482,-1.558013,0.075231,-0.203385,0.217723,-1.086752,0.089678,-2.221819,0.07669,-1.896084,0.07465,-1.685537,0.089299,-2.481218,0.081938
H3N2,2020,north,3C.2a1b.2b,0.291152,-1.538136,0.127326,-0.015636,0.435843,-0.183974,0.36698,-2.151717,0.13648,-0.990974,0.306196,-0.638231,0.422252,-1.496935,0.36378
H3N2,2020,north,3C.3a1,0.240237,-0.020796,0.479082,-0.827714,0.15965,-0.040067,0.349672,-0.719019,0.47185,-0.462266,0.428681,-0.750234,0.311494,-1.28679,0.370361
H3N2,2020,south,3C.2a1b.1,0.139527,-0.38158,0.232122,-1.275721,0.135709,-0.851561,0.082307,-1.093873,0.232608,-1.525727,0.085157,-1.609925,0.089178,-2.238534,0.09044
H3N2,2020,south,3C.2a1b.1b,0.037857,-0.113184,0.082371,-2.106323,0.016046,-1.124852,0.016992,-0.846644,0.080814,-1.766365,0.018164,-1.958428,0.017077,-2.494703,0.018993
H3N2,2020,south,3C.2a1b.2,0.1592,-1.332591,0.102325,-0.136181,0.483936,-0.531771,0.129301,-1.987981,0.108543,-1.250906,0.127896,-1.104802,0.168622,-1.899637,0.144819
H3N2,2020,south,3C.2a1b.2b,0.114895,-0.117909,0.248811,-0.349115,0.282274,-0.766878,0.073766,-0.793755,0.258587,-1.409416,0.078773,-1.403535,0.090268,-2.041653,0.090679
H3N2,2020,south,3C.3a,0.004298,-2.965324,0.00054,-0.03355,0.014478,-2.73323,0.000386,-3.593194,0.000589,-3.501836,0.000364,-3.226329,0.000546,-4.141949,0.000415
H3N2,2020,south,3C.3a1,0.519921,-1.333624,0.333832,-3.288682,0.067557,-0.030286,0.697249,-2.093896,0.318859,-0.749457,0.689648,-0.963445,0.634309,-1.574534,0.654653
H3N2,2021,north,3C.2a1b.2a.1a,0.297101,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2021,south,3C.2a1b.1a,0.181626,-1.227653,0.088504,-0.619567,0.201579,-0.382289,0.180997,-1.84722,0.096827,-1.151542,0.143074,-0.852592,0.232347,-1.672253,0.184247
H3N2,2021,south,3C.2a1b.1b,0.18057,-1.026657,0.107578,-0.652838,0.193849,-1.045646,0.092693,-1.679495,0.113843,-1.788572,0.075226,-1.610987,0.108203,-2.382596,0.090027
H3N2,2021,south,3C.2a1b.2a,0.025343,-1.396779,0.010428,-0.729866,0.02519,-1.921683,0.005418,-2.126645,0.010217,-2.711835,0.004194,-2.742269,0.004899,-3.439889,0.004389
H3N2,2021,south,3C.2a1b.2a.1,0.012672,-1.325076,0.005602,-0.691518,0.013087,-2.159956,0.002134,-2.016594,0.005703,-2.941361,0.001667,-2.847684,0.002205,-3.595091,0.001879
H3N2,2021,south,3C.2a1b.2b,0.145723,-0.947772,0.093943,-0.745734,0.142562,-0.587279,0.118303,-1.693506,0.090595,-1.319269,0.097066,-1.46587,0.100959,-2.104499,0.095947
H3N2,2021,south,3C.3a1,0.424498,-0.017269,0.693945,-0.725607,0.423732,-0.032036,0.600456,-0.742875,0.682816,-0.443575,0.678773,-0.837341,0.551388,-1.302125,0.623511
H3N2,2022,north,3C.2a1b.1a,0.005616,-0.243032,0.006178,-0.733526,0.005472,-2.371487,0.000681,-0.976558,0.005768,-2.962858,0.000653,-3.205304,0.000539,-3.787775,0.000579
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-1.87231,0.004208,-0.672571,0.020202,-2.112926,0.003064,-2.544882,0.004175,-2.958249,0.00228,-2.739166,0.002986,-3.532079,0.002596
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-1.51936,0.023501,-0.62938,0.082778,-0.214955,0.08023,-2.148741,0.024348,-1.019744,0.062156,-0.712267,0.088955,-1.532461,0.075251
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-0.083678,0.517452,-0.639302,0.429425,-0.069268,0.486282,-0.72298,0.530822,-0.579703,0.505676,-0.594765,0.52418,-1.254471,0.520622
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-1.642728,0.028312,-0.734626,0.101551,-0.789291,0.061572,-2.377354,0.026403,-1.608478,0.047019,-1.627099,0.048567,-2.321449,0.046595
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.076777,0.412758,-0.692304,0.322625,-0.140262,0.358826,-0.769081,0.401566,-0.644756,0.375361,-0.8306,0.32801,-1.425066,0.347747
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-1.997764,0.007592,-0.757817,0.037946,-1.713465,0.009345,-2.755581,0.006918,-2.572808,0.006855,-2.637315,0.006763,-3.313153,0.00661
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-1.052806,0.299765,-0.722402,0.338062,-1.237129,0.196963,-1.775208,0.287692,-1.983595,0.195139,-2.03102,0.160637,-2.709086,0.173252
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-1.867534,0.058988,-0.740091,0.147615,-1.061753,0.10432,-2.607625,0.05562,-1.90654,0.093676,-1.919524,0.079815,-2.617362,0.084398
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-0.053716,0.331672,-0.685561,0.142898,-1.642493,0.053502,-0.739277,0.33026,-2.123082,0.06915,-2.310577,0.049484,-2.90023,0.058303
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-1.020605,0.309575,-0.628283,0.371425,-0.050565,0.645215,-1.648888,0.326428,-0.792665,0.642035,-0.544815,0.710063,-1.335803,0.684048
H3N2,2023,north,3C.2a1b.1a,0.002165,-0.252464,0.002675,-0.734865,0.002077,-2.127015,0.000349,-0.98733,0.002544,-2.789459,0.000356,-2.965695,0.000275,-3.547781,0.000314
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-0.446036,0.018738,-0.724812,0.01783,-1.767815,0.004245,-1.170848,0.017997,-2.446664,0.00426,-2.570283,0.003466,-3.194696,0.003798
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-0.480634,0.084779,-0.697028,0.085867,-2.0692,0.014708,-1.177662,0.083721,-2.750352,0.014726,-2.775342,0.013224,-3.44336,0.013874
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-3.580807,0.007164,-0.594438,0.178487,-0.130145,0.191819,-4.175245,0.007838,-0.916044,0.17296,-0.535282,0.23305,-1.488665,0.183797
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-0.116752,0.049983,-0.731957,0.033975,-2.08416,0.005937,-0.848708,0.047665,-2.726451,0.00618,-2.912291,0.004725,-3.466272,0.005556
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-0.765945,0.067838,-0.659608,0.094878,-0.14497,0.10723,-1.425553,0.069545,-0.84164,0.105711,-0.730834,0.108739,-1.471226,0.106114
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-2.512622,0.00164,-0.72926,0.012269,-0.151292,0.014773,-3.241881,0.001568,-0.906983,0.013729,-0.969694,0.011873,-1.717348,0.011502
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.16379,0.767184,-0.681949,0.574618,-0.149735,0.66094,-0.845739,0.769121,-0.800659,0.682079,-0.806048,0.624648,-1.444421,0.675044
H3N2,2023,south,3C.2a1b.1a,0.00331,-0.435572,0.006294,-0.78236,0.002961,-2.066652,0.000637,-1.217931,0.005593,-1.178166,0.005959,-3.085117,0.000409,-3.613723,0.000535
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-2.514652,0.004382,-0.739653,0.017206,-0.020959,0.027436,-3.254306,0.004064,-3.116069,0.004778,-0.877126,0.020707,-1.60871,0.02214
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-1.546847,0.034938,-0.669548,0.055905,-1.879422,0.012957,-2.216396,0.034753,-2.283756,0.033267,-2.496121,0.012425,-3.275048,0.012671
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-2.290064,0.139876,-0.647209,0.481252,-0.022968,0.698216,-2.937274,0.142278,-2.893574,0.152193,-0.571547,0.71674,-1.414697,0.685439
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.322479,0.342291,-0.606786,0.171423,-1.095979,0.081682,-0.929265,0.362532,-1.033004,0.334634,-1.532415,0.0938,-2.278208,0.098876
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-2.446136,0.006105,-0.669698,0.024007,-1.865412,0.005644,-3.115834,0.006072,-3.182613,0.005816,-2.482583,0.005409,-3.308326,0.005264
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.148064,0.288457,-0.715058,0.10889,-0.584345,0.096442,-0.863122,0.274164,-0.835455,0.288604,-1.352352,0.079495,-1.941385,0.098019
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.093812,0.064643,-0.718211,0.023041,-0.958077,0.014087,-0.812024,0.061246,-0.798884,0.063542,-1.737152,0.011484,-2.303141,0.01449
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.075257,0.01,-0.709963,0.003528,-0.901918,0.002263,-0.78522,0.009553,-0.777985,0.009853,-1.652197,0.001899,-2.221543,0.002387
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.1736,0.062559,-0.725774,0.023968,-0.842976,0.016567,-0.899374,0.058826,-0.873775,0.061796,-1.648879,0.013148,-2.228663,0.016362
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-1.835151,0.040456,-0.652847,0.08782,-1.090304,0.044068,-2.487998,0.040919,-2.545459,0.039559,-1.655673,0.044484,-2.469302,0.043816
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-2.626585,0.030194,-0.74257,0.18118,-0.075782,0.356267,-3.369155,0.027652,-0.83475,0.334228,-0.942675,0.28562,-1.675198,0.278405
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.344148,0.031542,-0.672477,0.020714,-0.569325,0.023182,-1.016624,0.030983,-1.240477,0.023744,-1.195265,0.023648,-1.878331,0.02422
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.137192,0.028214,-0.666167,0.01516,-0.885401,0.012291,-0.803359,0.02789,-1.531771,0.012904,-1.491518,0.012789,-2.141794,0.013535
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.210322,0.800499,-0.637811,0.476072,-0.454425,0.577296,-0.848133,0.814061,-1.111928,0.599421,-0.975631,0.653947,-1.674604,0.659176
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-1.873938,0.10955,-0.751709,0.306874,-3.054696,0.030965,-2.625648,0.099413,-3.791435,0.029702,-3.955555,0.023996,-4.635009,0.024664
