subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.71922,0.02294,-0.718211,0.023041,-0.958077,0.014087,-1.437431,0.021553,-1.677297,0.012994,-1.737152,0.011484,-2.456371,0.010579
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.77927,0.00328,-0.709963,0.003528,-0.901918,0.002263,-1.489233,0.003108,-1.681188,0.001966,-1.652197,0.001899,-2.431468,0.001647
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.623767,0.026453,-0.725774,0.023968,-0.842976,0.016567,-1.349541,0.024666,-1.466743,0.016812,-1.648879,0.013148,-2.272646,0.013325
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-0.713098,0.082407,-0.652847,0.08782,-1.090304,0.044068,-1.365945,0.082656,-1.803402,0.040897,-1.655673,0.044484,-2.368771,0.041229
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-0.687289,0.19061,-0.74257,0.18118,-0.075782,0.356267,-1.429859,0.182102,-0.763071,0.366462,-0.942675,0.28562,-1.629964,0.295123
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.674387,0.020581,-0.672477,0.020714,-0.569325,0.023182,-1.346864,0.02109,-1.243712,0.024155,-1.195265,0.023648,-1.869652,0.024753
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.744633,0.013952,-0.666167,0.01516,-0.885401,0.012291,-1.4108,0.014388,-1.630034,0.011938,-1.491518,0.012789,-2.236151,0.012478
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.739618,0.428041,-0.637811,0.476072,-0.454425,0.577296,-1.377429,0.454099,-1.194043,0.563541,-0.975631,0.653947,-1.715248,0.641254
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-0.624806,0.346817,-0.751709,0.306874,-3.054696,0.030965,-1.376515,0.328322,-3.679502,0.033905,-3.955555,0.023996,-4.580361,0.026392
