subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2020,north,3C.2a1b.1,0.038557,-1.910935,0.009054,-3.93136,0.00115,-2.990509,0.002936,-2.68537,0.008047,-3.728385,0.002762,-3.978048,0.001982,-4.647595,0.002029
H3N2,2020,north,3C.2a1b.1a,0.045477,-1.449637,0.016939,-0.984184,0.025844,-0.963365,0.026292,-2.153161,0.016161,-1.686504,0.025099,-1.691517,0.023004,-2.413428,0.022344
H3N2,2020,north,3C.2a1b.1b,0.152249,-3.045428,0.011497,-0.469477,0.144765,-0.452535,0.146704,-3.728384,0.011197,-1.223403,0.13352,-1.112116,0.137468,-1.911571,0.123563
H3N2,2020,north,3C.2a1b.2,0.052892,-0.263465,0.06451,-1.677709,0.015023,-1.507988,0.017738,-0.986463,0.06036,-2.171605,0.017971,-2.303998,0.014501,-2.933758,0.015445
H3N2,2020,north,3C.2a1b.2a,0.175482,-0.10546,0.250662,-0.203385,0.217723,-1.086752,0.089678,-0.769266,0.248841,-1.7265,0.093054,-1.685537,0.089299,-2.335075,0.093248
H3N2,2020,north,3C.2a1b.2b,0.291152,-0.126529,0.407217,-0.015636,0.435843,-0.183974,0.36698,-0.74011,0.425081,-0.828291,0.379059,-0.638231,0.422252,-1.323484,0.425456
H3N2,2020,north,3C.3a1,0.240237,-0.462513,0.240121,-0.827714,0.15965,-0.040067,0.349672,-1.160736,0.230312,-0.720029,0.348534,-0.750234,0.311494,-1.422645,0.317915
H3N2,2020,south,3C.2a1b.1,0.139527,-1.434206,0.051134,-1.275721,0.135709,-0.851561,0.082307,-2.146499,0.051795,-1.57418,0.078058,-1.609925,0.089178,-2.326094,0.078997
H3N2,2020,south,3C.2a1b.1b,0.037857,-3.626988,0.001548,-2.106323,0.016046,-1.124852,0.016992,-4.360448,0.001536,-1.912045,0.015107,-1.958428,0.017077,-2.754541,0.013965
H3N2,2020,south,3C.2a1b.2,0.1592,-0.258408,0.189078,-0.136181,0.483936,-0.531771,0.129301,-0.913798,0.202733,-1.194853,0.130149,-1.104802,0.168622,-1.79444,0.153388
