subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2023,north,3C.2a1b.2a.2a.3b,0.012722,-0.113906,0.016782,-0.72926,0.012269,-0.151292,0.014773,-0.880535,0.015114,-0.792964,0.015099,-0.969694,0.011873,-1.578748,0.012841
H3N2,2023,north,3C.2a1b.2a.2b,0.568277,-0.131078,0.736888,-0.681949,0.574618,-0.149735,0.66094,-0.801955,0.730349,-0.794946,0.673121,-0.806048,0.624648,-1.460336,0.645739
H3N2,2023,south,3C.2a1b.1a,0.00331,-0.072707,0.004522,-0.78236,0.002961,-2.066652,0.000637,-0.855067,0.003965,-2.697267,0.000654,-3.085117,0.000409,-3.62701,0.000471
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-0.603145,0.014812,-0.739653,0.017206,-0.020959,0.027436,-1.342798,0.013554,-0.709395,0.026579,-0.877126,0.020707,-1.522672,0.021506
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-0.439161,0.052863,-0.669548,0.055905,-1.879422,0.012957,-1.108709,0.051886,-2.557798,0.01268,-2.496121,0.012425,-3.193016,0.012259
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-0.104317,0.622003,-0.647209,0.481252,-0.022968,0.698216,-0.751526,0.624309,-0.662444,0.710345,-0.571547,0.71674,-1.244882,0.724
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.476086,0.146716,-0.606786,0.171423,-1.095979,0.081682,-1.082872,0.153334,-1.776835,0.079733,-1.532415,0.0938,-2.269217,0.088923
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-0.104317,0.031734,-0.669698,0.024007,-1.865412,0.005644,-0.774015,0.031143,-2.504889,0.005742,-2.482583,0.005409,-3.140468,0.005549
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.849479,0.071491,-0.715058,0.10889,-0.584345,0.096442,-1.564537,0.067049,-1.284806,0.092312,-1.352352,0.079495,-2.03361,0.079667
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-3.16146,0.001503,-0.718211,0.023041,-0.958077,0.014087,-3.879672,0.001405,-1.732214,0.012527,-1.737152,0.011484,-2.48917,0.010723
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-3.519251,0.00016,-0.709963,0.003528,-0.901918,0.002263,-4.229213,0.00015,-1.686094,0.001992,-1.652197,0.001899,-2.421801,0.001742
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-1.078289,0.012653,-0.725774,0.023968,-0.842976,0.016567,-1.804063,0.01174,-1.552823,0.015709,-1.648879,0.013148,-2.329468,0.013185
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-1.115044,0.041544,-0.652847,0.08782,-1.090304,0.044068,-1.767891,0.041464,-1.801555,0.041728,-1.655673,0.044484,-2.397117,0.041976
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-0.409492,0.216401,-0.74257,0.18118,-0.075782,0.356267,-1.152062,0.210253,-0.752047,0.362534,-0.942675,0.28562,-1.573101,0.308358
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.220933,0.027852,-0.672477,0.020714,-0.569325,0.023182,-0.89341,0.029026,-1.228147,0.024005,-1.195265,0.023648,-1.870435,0.024414
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-3.26997,0.00096,-0.666167,0.01516,-0.885401,0.012291,-3.936137,0.001007,-1.662588,0.011306,-1.491518,0.012789,-2.289685,0.011675
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.997138,0.284521,-0.637811,0.476072,-0.454425,0.577296,-1.634949,0.306967,-1.161082,0.569866,-0.975631,0.653947,-1.72194,0.628754
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-0.169414,0.470265,-0.751709,0.306874,-3.054696,0.030965,-0.921123,0.452747,-3.706497,0.03229,-3.955555,0.023996,-4.552097,0.026799
