subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2019,south,3C.2a3,0.017837,-0.908102,0.024863,-2.606525,0.001658,-1.495539,0.004976,-1.653126,0.022947,-2.198529,0.005091,-2.3715,0.003299,-2.986171,0.004197
H3N2,2019,south,3C.3a1,0.068562,-0.025179,0.231077,-0.66113,0.044584,-0.823516,0.037454,-0.717025,0.224923,-1.429136,0.042235,-1.512333,0.029941,-2.066403,0.040466
H3N2,2020,north,3C.2a1b.1,0.038557,-1.422537,0.020801,-3.93136,0.00115,-2.990509,0.002936,-2.196972,0.01897,-3.783769,0.002644,-3.978048,0.001982,-4.57464,0.002289
H3N2,2020,north,3C.2a1b.1a,0.045477,-0.145831,0.087953,-0.984184,0.025844,-0.963365,0.026292,-0.849355,0.086106,-1.514076,0.030171,-1.691517,0.023004,-2.278718,0.02682
H3N2,2020,north,3C.2a1b.1b,0.152249,-0.033718,0.329384,-0.469477,0.144765,-0.452535,0.146704,-0.716673,0.329168,-0.903605,0.185987,-1.112116,0.137468,-1.667413,0.165466
H3N2,2020,north,3C.2a1b.2,0.052892,-1.832076,0.018946,-1.677709,0.015023,-1.507988,0.017738,-2.555075,0.01819,-2.348782,0.015229,-2.303998,0.014501,-3.030827,0.014703
H3N2,2020,north,3C.2a1b.2a,0.175482,-1.821737,0.063512,-0.203385,0.217723,-1.086752,0.089678,-2.485543,0.064697,-1.926378,0.077086,-1.685537,0.089299,-2.510282,0.082098
H3N2,2020,north,3C.2a1b.2b,0.291152,-1.635268,0.126976,-0.015636,0.435843,-0.183974,0.36698,-2.248849,0.136009,-1.002298,0.322243,-0.638231,0.422252,-1.5149,0.368562
H3N2,2020,north,3C.3a1,0.240237,-0.422208,0.352427,-0.827714,0.15965,-0.040067,0.349672,-1.120431,0.346859,-0.681008,0.36664,-0.750234,0.311494,-1.403167,0.340061
H3N2,2020,south,3C.2a1b.1,0.139527,-0.376651,0.249596,-1.275721,0.135709,-0.851561,0.082307,-1.088944,0.252695,-1.481648,0.09204,-1.609925,0.089178,-2.237904,0.090504
H3N2,2020,south,3C.2a1b.1b,0.037857,-0.026104,0.096155,-2.106323,0.016046,-1.124852,0.016992,-0.759564,0.09531,-1.56042,0.023081,-1.958428,0.017077,-2.439255,0.020078
H3N2,2020,south,3C.2a1b.2,0.1592,-1.378911,0.104531,-0.136181,0.483936,-0.531771,0.129301,-2.034301,0.112026,-1.319758,0.123472,-1.104802,0.168622,-1.902352,0.144438
H3N2,2020,south,3C.2a1b.2b,0.114895,-1.004729,0.109676,-0.349115,0.282274,-0.766878,0.073766,-1.680575,0.115159,-1.506803,0.073909,-1.403535,0.090268,-2.147632,0.081567
H3N2,2020,south,3C.3a,0.004298,-2.162551,0.001289,-0.03355,0.014478,-2.73323,0.000386,-2.790421,0.00142,-3.610792,0.000337,-3.226329,0.000546,-4.101878,0.000432
H3N2,2020,south,3C.3a1,0.519921,-1.127977,0.438753,-3.288682,0.067557,-0.030286,0.697249,-1.888249,0.423391,-0.786724,0.68716,-0.963445,0.634309,-1.561969,0.662981
H3N2,2021,north,3C.2a1b.2a.1a,0.297101,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2021,south,3C.2a1b.1a,0.181626,-0.322135,0.286053,-0.619567,0.201579,-0.382289,0.180997,-0.941702,0.300299,-0.953614,0.28753,-0.852592,0.232347,-1.577811,0.231221
H3N2,2021,south,3C.2a1b.1b,0.18057,-0.0251,0.38275,-0.652838,0.193849,-1.045646,0.092693,-0.677937,0.388663,-0.7706,0.343267,-1.610987,0.108203,-1.943495,0.15947
H3N2,2021,south,3C.2a1b.2a,0.025343,-1.641892,0.010665,-0.729866,0.02519,-1.921683,0.005418,-2.371758,0.010027,-2.492751,0.008608,-2.742269,0.004899,-3.318943,0.005656
H3N2,2021,south,3C.2a1b.2a.1,0.012672,-1.47951,0.006273,-0.691518,0.013087,-2.159956,0.002134,-2.171028,0.006128,-2.356787,0.004931,-2.847684,0.002205,-3.413782,0.002572
H3N2,2021,south,3C.2a1b.2b,0.145723,-1.179326,0.097392,-0.745734,0.142562,-0.587279,0.118303,-1.92506,0.090123,-1.853958,0.09376,-1.46587,0.100959,-2.186079,0.100974
H3N2,2021,south,3C.3a1,0.424498,-1.44799,0.216866,-0.725607,0.423732,-0.032036,0.600456,-2.173597,0.20476,-1.895922,0.261903,-0.837341,0.551388,-1.655321,0.500106
H3N2,2022,north,3C.2a1b.1a,0.005616,-0.0586,0.010035,-0.733526,0.005472,-2.371487,0.000681,-0.792126,0.009455,-0.959046,0.007041,-3.205304,0.000539,-1.637428,0.007248
H3N2,2022,north,3C.2a1b.2a.2a,0.019509,-1.809072,0.006054,-0.672571,0.020202,-2.112926,0.003064,-2.481643,0.006063,-2.681166,0.00437,-2.739166,0.002986,-3.306465,0.004744
H3N2,2022,north,3C.2a1b.2a.2a.1,0.076559,-0.890625,0.059525,-0.62938,0.082778,-0.214955,0.08023,-1.520006,0.062244,-1.471842,0.057473,-0.712267,0.088955,-2.127885,0.0605
H3N2,2022,north,3C.2a1b.2a.2a.1a,0.401123,-0.890625,0.311875,-0.639302,0.429425,-0.069268,0.486282,-1.529928,0.3229,-1.388111,0.327423,-0.594765,0.52418,-2.071891,0.33524
H3N2,2022,north,3C.2a1b.2a.2a.2,0.104345,-1.809072,0.032382,-0.734626,0.101551,-0.789291,0.061572,-2.543697,0.030478,-2.517657,0.027526,-1.627099,0.048567,-3.248401,0.02689
H3N2,2022,north,3C.2a1b.2a.2a.3,0.317765,-0.0586,0.567745,-0.692304,0.322625,-0.140262,0.358826,-0.750904,0.557471,-0.606367,0.566818,-0.8306,0.32801,-1.332705,0.556172
H3N2,2022,north,3C.2a1b.2a.2c,0.039905,-1.809072,0.012384,-0.757817,0.037946,-1.713465,0.009345,-2.566888,0.011389,-2.636391,0.009348,-2.637315,0.006763,-3.35918,0.009205
H3N2,2022,south,3C.2a1b.2a.1,0.178808,-0.249311,0.445656,-0.722402,0.338062,-1.237129,0.196963,-0.971713,0.432268,-1.019761,0.397311,-2.03102,0.160637,-1.722318,0.394539
H3N2,2022,south,3C.2a1b.2a.1a,0.07947,-0.249311,0.19807,-0.740091,0.147615,-1.061753,0.10432,-0.989402,0.188751,-0.996979,0.180651,-1.919524,0.079815,-1.723176,0.1752
H3N2,2022,south,3C.2a1b.2a.2a.2,0.072848,-2.991332,0.0117,-0.685561,0.142898,-1.642493,0.053502,-3.676892,0.011774,-3.810491,0.009935,-2.310577,0.049484,-4.463229,0.010369
H3N2,2022,south,3C.2a1b.2a.2d,0.178808,-0.50655,0.344574,-0.628283,0.371425,-0.050565,0.645215,-1.134834,0.367207,-0.983206,0.412103,-0.544815,0.710063,-1.660042,0.419891
H3N2,2023,north,3C.2a1b.1a,0.002165,-0.294938,0.002798,-0.734865,0.002077,-2.127015,0.000349,-1.029804,0.002657,-1.168587,0.002073,-2.965695,0.000275,-1.85575,0.002122
H3N2,2023,north,3C.2a1b.2a.1a,0.018406,-1.586219,0.006539,-0.724812,0.01783,-1.767815,0.004245,-2.311032,0.006271,-2.419736,0.005041,-2.570283,0.003466,-3.10784,0.005156
H3N2,2023,north,3C.2a1b.2a.2a.1,0.086209,-2.461151,0.012767,-0.697028,0.085867,-2.0692,0.014708,-3.158179,0.012591,-3.328415,0.009517,-2.775342,0.013224,-3.979503,0.010102
H3N2,2023,north,3C.2a1b.2a.2a.1b,0.161727,-2.461151,0.023951,-0.594438,0.178487,-0.130145,0.191819,-3.055589,0.026171,-3.003314,0.024713,-0.535282,0.23305,-3.632989,0.026799
H3N2,2023,north,3C.2a1b.2a.2a.3,0.035323,-0.097748,0.055593,-0.731957,0.033975,-2.08416,0.005937,-0.829704,0.052941,-0.966666,0.041372,-2.912291,0.004725,-1.652226,0.042425
H3N2,2023,north,3C.2a1b.2a.2a.3a.1,0.091758,-1.371559,0.040401,-0.659608,0.094878,-0.14497,0.10723,-2.031166,0.041361,-1.921821,0.04135,-0.730834,0.108739,-2.614923,0.042084
