subtype,year,hemisphere,clade,freq_prev,E_pre_fit,E_pre_freq,G_pre_fit,G_pre_freq,D_pre_fit,D_pre_freq,E+G_pre_fit,E+G_pre_freq,E+D_pre_fit,E+D_pre_freq,G+D_pre_fit,G+D_pre_freq,E+G+D_pre_fit,E+G+D_pre_freq
H3N2,2023,south,3C.2a1b.2a.1a,0.018431,-0.753552,0.017719,-0.739653,0.017206,-0.020959,0.027436,-1.493206,0.016302,-0.774512,0.026272,-0.877126,0.020707,-1.587789,0.02129
H3N2,2023,south,3C.2a1b.2a.2a,0.055829,-0.723317,0.05532,-0.669548,0.055905,-1.879422,0.012957,-1.392865,0.054592,-2.602739,0.012789,-2.496121,0.012425,-3.237957,0.012383
H3N2,2023,south,3C.2a1b.2a.2a.1,0.469983,-0.727522,0.463742,-0.647209,0.481252,-0.022968,0.698216,-1.374731,0.467982,-0.75049,0.686223,-0.571547,0.71674,-1.332927,0.700501
H3N2,2023,south,3C.2a1b.2a.2a.1a,0.160777,-0.644535,0.172368,-0.606786,0.171423,-1.095979,0.081682,-1.251321,0.18112,-1.740513,0.087226,-1.532415,0.0938,-2.232895,0.097431
H3N2,2023,south,3C.2a1b.2a.2a.2,0.023978,-0.777404,0.022508,-0.669698,0.024007,-1.865412,0.005644,-1.447102,0.022209,-2.642816,0.005277,-2.482583,0.005409,-3.278396,0.005108
H3N2,2023,south,3C.2a1b.2a.2a.3,0.113805,-0.650417,0.121295,-0.715058,0.10889,-0.584345,0.096442,-1.365474,0.114374,-1.234762,0.102383,-1.352352,0.079495,-1.983565,0.088495
H3N2,2023,south,3C.2a1b.2a.2a.3a,0.024157,-0.632184,0.02622,-0.718211,0.023041,-0.958077,0.014087,-1.350396,0.024646,-1.590261,0.01523,-1.737152,0.011484,-2.347217,0.013058
H3N2,2023,south,3C.2a1b.2a.2a.3a.1,0.003668,-0.632184,0.003982,-0.709963,0.003528,-0.901918,0.002263,-1.342147,0.003774,-1.534102,0.002446,-1.652197,0.001899,-2.269809,0.002142
H3N2,2023,south,3C.2a1b.2a.2a.3b,0.02532,-0.680559,0.026185,-0.725774,0.023968,-0.842976,0.016567,-1.406333,0.024428,-1.523535,0.017065,-1.648879,0.013148,-2.300179,0.014345
H3N2,2023,south,3C.2a1b.2a.2b,0.086249,-0.701451,0.087351,-0.652847,0.08782,-1.090304,0.044068,-1.354298,0.087654,-1.791755,0.044455,-1.655673,0.044484,-2.387318,0.044788
H3N2,2024,north,3C.2a1b.2a.2a.3a.1,0.971669,-0.693147,1.0,-0.693147,1.0,-0.693147,1.0,-1.386294,1.0,-1.386294,1.0,-1.386294,1.0,-2.079442,1.0
H3N2,2024,south,3C.2a1b.2a.2a.1b,0.181946,-0.782632,0.172335,-0.74257,0.18118,-0.075782,0.356267,-1.525202,0.164104,-0.858415,0.330298,-0.942675,0.28562,-1.679469,0.27871
H3N2,2024,south,3C.2a1b.2a.2a.3,0.019394,-0.692638,0.020099,-0.672477,0.020714,-0.569325,0.023182,-1.365115,0.020529,-1.261963,0.023516,-1.195265,0.023648,-1.904251,0.023727
H3N2,2024,south,3C.2a1b.2a.2a.3a,0.014104,-0.674104,0.014891,-0.666167,0.01516,-0.885401,0.012291,-1.340271,0.015305,-1.559505,0.012701,-1.491518,0.012789,-2.186602,0.013011
H3N2,2024,south,3C.2a1b.2a.2a.3a.1,0.430536,-0.666957,0.457801,-0.637811,0.476072,-0.454425,0.577296,-1.304768,0.484082,-1.121382,0.60085,-0.975631,0.653947,-1.68224,0.657681
H3N2,2024,south,3C.2a1b.2a.2b,0.311001,-0.6544,0.334875,-0.751709,0.306874,-3.054696,0.030965,-1.406109,0.31598,-3.709096,0.032635,-3.955555,0.023996,-4.554696,0.026871
